Id,label1
602,1
603,0
604,0
605,1
606,1
607,0
608,0
609,1
610,0
611,1
612,0
613,1
614,1
615,1
616,1
617,1
618,0
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,0
632,0
633,0
634,1
635,1
636,1
637,0
638,1
639,0
640,1
641,0
642,1
643,0
644,0
645,0
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,0
658,0
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,0
669,1
670,1
671,0
672,0
673,0
674,1
675,1
676,1
677,0
678,1
679,0
680,0
681,0
682,1
683,0
684,1
685,1
686,1
687,0
688,1
689,1
690,1
691,1
692,1
693,1
694,0
695,0
696,1
697,0
698,1
699,1
700,1
701,0
702,1
703,1
704,1
705,0
706,1
707,1
708,0
709,1
710,0
711,1
712,1
713,0
714,1
715,0
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,0
724,0
725,1
726,1
727,1
728,1
729,1
730,1
731,0
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,0
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,0
749,0
750,0
751,1
752,1
753,0
754,1
755,0
756,0
757,1
758,0
759,0
760,1
761,1
762,1
763,1
764,0
765,1
766,1
767,1
768,0
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,0
778,1
779,0
780,1
781,0
782,0
783,1
784,1
785,0
786,1
787,1
788,1
789,0
790,0
791,1
792,1
793,0
794,0
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,0
805,1
806,1
807,1
808,0
809,1
810,1
811,1
812,1
813,1
814,1
815,1
816,1
817,1
818,0
819,1
820,1
821,1
822,1
823,0
824,1
825,1
826,0
827,0
828,0
829,0
830,1
831,0
832,1
833,1
834,1
835,1
836,1
837,1
838,0
839,1
840,1
841,0
842,1
843,1
844,0
845,1
846,1
847,1
848,1
849,0
850,0
851,0
852,1
853,1
854,1
855,1
856,1
857,1
858,0
859,1
860,1
861,1
862,1
863,1
864,1
865,1
866,0
867,1
868,1
869,0
870,1
871,1
872,1
873,1
874,1
875,0
876,1
877,1
878,0
879,1
880,1
881,0
882,1
883,1
884,0
885,1
886,0
887,1
888,1
889,1
890,1
891,1
892,1
893,0
894,0
895,1
896,1
897,0
898,1
899,1
900,0
901,1
902,0
903,1
904,0
905,1
906,0
907,1
908,1
909,0
910,1
911,0
912,1
913,0
914,1
915,0
916,1
917,0
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,0
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,0
936,1
937,1
938,1
939,0
940,0
941,1
942,1
943,1
944,0
945,1
946,1
947,1
948,1
949,0
950,0
951,0
952,1
953,1
954,1
955,1
956,0
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,0
967,0
968,0
969,0
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,0
978,1
979,1
980,0
981,1
982,1
983,1
984,0
985,1
986,1
987,0
988,1
989,1
990,1
991,0
992,0
993,1
994,1
995,0
996,1
997,0
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,0
1010,0
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,0
1020,1
1021,0
1022,1
1023,1
1024,1
1025,1
1026,0
1027,1
1028,0
1029,1
1030,1
1031,1
1032,1
1033,0
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,1
1041,0
1042,1
1043,1
1044,0
1045,1
1046,1
1047,1
1048,0
1049,1
1050,1
1051,0
1052,1
1053,1
1054,0
1055,0
1056,1
1057,1
1058,1
1059,1
1060,0
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0
1072,1
1073,0
1074,1
1075,1
1076,1
1077,1
1078,0
1079,0
1080,1
1081,1
1082,1
1083,1
1084,0
1085,1
1086,0
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,0
1094,1
1095,1
1096,1
1097,0
1098,0
1099,1
1100,1
1101,1
1102,0
1103,1
1104,1
1105,0
1106,1
1107,1
1108,1
1109,1
1110,0
1111,1
1112,1
1113,0
1114,0
1115,1
1116,1
1117,1
1118,0
1119,1
1120,1
1121,1
1122,0
1123,1
1124,1
1125,1
1126,0
1127,0
1128,0
1129,0
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,0
1137,1
1138,0
1139,1
1140,0
1141,0
1142,1
1143,1
1144,1
1145,0
1146,0
1147,1
1148,1
1149,1
1150,0
1151,1
1152,1
1153,1
1154,1
1155,0
1156,1
1157,1
1158,1
1159,0
1160,0
1161,1
1162,1
1163,0
1164,0
1165,1
1166,1
1167,0
1168,0
1169,0
1170,1
1171,1
1172,0
1173,1
1174,0
1175,0
1176,0
1177,1
1178,1
1179,1
1180,0
1181,1
1182,1
1183,0
1184,0
1185,1
1186,1
1187,1
1188,0
1189,1
1190,1
1191,1
1192,1
1193,0
1194,1
1195,1
1196,1
1197,1
1198,1
1199,0
1200,1
1201,0
1202,1
1203,0
1204,1
1205,1
1206,0
1207,1
1208,0
1209,1
1210,0
1211,0
1212,1
1213,1
1214,1
1215,0
1216,1
1217,1
1218,1
1219,1
1220,1
1221,0
1222,0
1223,0
1224,1
1225,1
1226,1
1227,1
1228,1
1229,0
1230,0
1231,1
1232,1
1233,1
1234,0
1235,1
1236,1
1237,0
1238,0
1239,1
1240,1
1241,0
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,0
1250,1
1251,1
1252,1
1253,1
1254,0
1255,1
1256,1
1257,0
1258,1
1259,1
1260,1
1261,0
1262,0
1263,0
1264,0
1265,0
1266,1
1267,1
1268,1
1269,0
1270,0
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,0
1279,1
1280,1
1281,1
1282,1
1283,1
1284,0
1285,1
1286,0
1287,1
1288,0
1289,0
1290,1
1291,1
1292,0
1293,1
1294,0
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,0
1307,1
1308,1
1309,1
1310,1
1311,1
1312,0
1313,1
1314,1
1315,1
1316,0
1317,0
1318,1
1319,0
1320,1
1321,0
1322,1
1323,1
1324,1
1325,0
1326,0
1327,1
1328,1
1329,1
1330,0
1331,0
1332,1
1333,0
1334,1
1335,1
1336,0
1337,1
1338,0
1339,1
1340,0
1341,1
1342,0
1343,0
1344,0
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,0
1355,1
1356,1
1357,1
1358,0
1359,1
1360,1
1361,1
1362,1
1363,1
1364,0
1365,0
1366,1
1367,1
1368,1
1369,1
1370,1
1371,1
1372,1
1373,1
1374,0
1375,1
1376,0
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,0
1387,0
1388,1
1389,0
1390,0
1391,1
1392,0
1393,1
1394,1
1395,0
1396,1
1397,0
1398,1
1399,1
1400,0
1401,0
1402,0
1403,0
1404,1
1405,1
1406,1
1407,1
1408,0
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,0
1421,1
1422,1
1423,0
1424,0
1425,1
1426,0
1427,0
1428,1
1429,1
1430,1
1431,0
1432,1
1433,0
1434,0
1435,1
1436,1
1437,1
1438,1
1439,1
1440,0
1441,1
1442,1
1443,1
1444,0
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,0
1453,1
1454,1
1455,1
1456,0
1457,0
1458,1
1459,1
1460,1
1461,1
1462,1
1463,0
1464,0
1465,0
1466,0
1467,1
1468,1
1469,1
1470,1
1471,1
1472,0
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,0
1481,1
1482,1
1483,1
1484,1
1485,0
1486,1
1487,1
1488,0
1489,1
1490,1
1491,1
1492,0
1493,1
1494,0
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,1
1502,1
1503,0
1504,1
1505,0
1506,1
1507,1
1508,1
1509,1
1510,1
1511,0
1512,0
1513,1
1514,0
1515,0
1516,1
1517,1
1518,1
1519,1
1520,1
1521,1
1522,1
1523,0
1524,0
1525,1
1526,0
1527,1
1528,1
1529,1
1530,0
1531,1
1532,1
1533,1
1534,1
1535,0
1536,1
1537,1
1538,0
1539,0
1540,0
1541,1
1542,1
1543,1
1544,0
1545,0
1546,1
1547,1
1548,1
1549,1
1550,1
1551,0
1552,1
1553,1
1554,1
1555,0
1556,0
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1565,0
1566,0
1567,0
1568,1
1569,1
1570,0
1571,1
1572,1
1573,1
1574,0
1575,1
1576,0
1577,1
1578,1
1579,1
1580,1
1581,1
1582,0
1583,0
1584,1
1585,1
1586,0
1587,1
1588,0
1589,0
1590,1
1591,1
1592,0
1593,1
1594,0
1595,1
1596,1
1597,0
1598,0
1599,1
1600,1
1601,1
1602,0
1603,1
1604,1
1605,1
1606,0
1607,1
1608,0
1609,1
1610,1
1611,0
1612,1
1613,1
1614,1
1615,1
1616,0
1617,0
1618,1
1619,0
1620,1
1621,1
1622,0
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,0
1630,1
1631,1
1632,1
1633,1
1634,0
1635,0
1636,0
1637,0
1638,1
1639,0
1640,1
1641,0
1642,0
1643,1
1644,0
1645,0
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,0
1655,1
1656,1
1657,1
1658,0
1659,1
1660,0
1661,1
1662,1
1663,0
1664,1
1665,0
1666,1
1667,1
1668,0
1669,1
1670,1
1671,1
1672,1
1673,0
1674,1
1675,1
1676,0
1677,1
1678,0
1679,0
1680,1
1681,1
1682,1
1683,1
1684,1
1685,1
1686,0
1687,1
1688,0
1689,0
1690,1
1691,1
1692,0
1693,1
1694,0
1695,0
1696,1
1697,0
1698,0
1699,1
1700,1
1701,0
1702,0
1703,0
1704,1
1705,1
1706,0
1707,0
1708,1
1709,1
1710,1
1711,1
1712,0
1713,1
1714,0
1715,1
1716,1
1717,1
1718,0
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,1
1728,1
1729,0
1730,0
1731,0
1732,1
1733,1
1734,0
1735,1
1736,1
1737,0
1738,1
1739,0
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,0
1751,0
1752,1
1753,0
1754,1
1755,0
1756,1
1757,1
1758,0
1759,1
1760,1
1761,1
1762,1
1763,0
1764,0
1765,1
1766,1
1767,1
1768,1
1769,0
1770,1
1771,1
1772,0
1773,1
1774,0
1775,1
1776,1
1777,1
1778,1
1779,1
1780,1
1781,0
1782,1
1783,0
1784,1
1785,1
1786,0
1787,0
1788,1
1789,1
1790,0
1791,0
1792,0
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,0
1801,1
1802,1
1803,1
1804,1
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,0
1820,0
1821,1
1822,0
1823,1
1824,0
1825,1
1826,1
1827,1
1828,1
1829,0
1830,1
1831,0
1832,1
1833,0
1834,1
1835,1
1836,1
1837,0
1838,1
1839,0
1840,0
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1847,0
1848,1
1849,1
1850,1
1851,1
1852,1
1853,0
1854,1
1855,0
1856,1
1857,0
1858,0
1859,1
1860,0
1861,1
1862,1
1863,1
1864,0
1865,1
1866,1
1867,1
1868,1
1869,1
1870,0
1871,0
1872,1
1873,1
1874,0
1875,0
1876,1
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,1
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,1
1894,1
1895,1
1896,0
1897,1
1898,0
1899,1
1900,1
1901,0
1902,1
1903,1
1904,1
1905,1
1906,1
1907,0
1908,1
1909,0
1910,1
1911,0
1912,1
1913,0
1914,0
1915,0
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,0
1929,0
1930,1
1931,1
1932,1
1933,1
1934,0
1935,1
1936,1
1937,1
1938,0
1939,1
1940,0
1941,0
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,1
1950,0
1951,0
1952,1
1953,0
1954,1
1955,1
1956,1
1957,1
1958,0
1959,1
1960,1
1961,0
1962,1
1963,0
1964,1
1965,1
1966,0
1967,1
1968,0
1969,1
1970,1
1971,0
1972,0
1973,1
1974,1
1975,0
1976,1
1977,1
1978,1
1979,1
1980,0
1981,0
1982,0
1983,1
1984,1
1985,1
1986,1
1987,0
1988,1
1989,0
1990,1
1991,1
1992,1
1993,1
1994,0
1995,0
1996,1
1997,1
1998,1
1999,1
2000,0
