Id,label1
281,1
282,1
283,0
284,1
285,0
286,0
287,1
288,0
289,1
290,1
291,0
292,1
293,1
294,0
295,0
296,1
297,0
298,1
299,0
300,0
301,0
302,0
303,1
304,1
305,0
306,0
307,1
308,0
309,0
310,0
311,0
312,0
313,1
314,1
315,1
316,1
317,1
318,0
319,1
320,1
321,1
322,1
323,0
324,1
325,0
326,1
327,1
328,1
329,0
330,1
331,1
332,1
333,1
334,0
335,1
336,0
337,0
338,0
339,0
340,0
341,0
342,1
343,0
344,0
345,0
346,0
347,1
348,1
349,0
350,1
351,0
352,0
353,1
354,0
355,0
356,0
357,1
358,0
359,1
360,0
361,0
362,1
363,0
364,0
365,1
366,1
367,1
368,1
369,1
370,0
371,0
372,0
373,0
374,1
375,0
376,1
377,1
378,1
379,0
380,0
381,1
382,1
383,1
384,0
385,1
386,0
387,0
388,0
389,0
390,0
391,0
392,1
393,0
394,1
395,1
396,0
397,0
398,1
399,1
400,0
401,1
402,0
403,0
404,1
405,1
406,1
407,0
408,1
409,0
410,1
411,1
412,1
413,0
414,0
415,1
416,1
417,0
418,0
419,0
420,0
421,0
422,1
423,0
424,1
425,0
426,1
427,1
428,0
429,1
430,1
431,1
432,1
433,1
434,1
435,0
436,0
437,1
438,0
439,0
440,1
441,0
442,0
443,1
444,0
445,0
446,0
447,1
448,1
449,0
450,0
451,0
452,1
453,1
454,0
455,0
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,0
464,1
465,1
466,0
467,1
468,1
469,1
470,0
471,1
472,0
473,1
474,1
475,1
476,1
477,1
478,1
479,0
480,1
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,1
493,0
494,0
495,1
496,0
497,0
498,0
499,1
500,1
501,0
502,0
503,1
504,0
505,0
506,1
507,1
508,1
509,1
510,1
511,1
512,0
513,0
514,1
515,0
516,1
517,0
518,0
519,0
520,1
521,0
522,1
523,1
524,1
525,1
526,1
527,1
528,0
529,0
530,0
531,1
532,1
533,1
534,1
535,0
536,1
537,1
538,0
539,1
540,1
541,1
542,0
543,1
544,1
545,0
546,1
547,1
548,1
549,1
550,0
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,0
559,0
560,1
561,1
562,0
563,1
564,0
565,0
566,0
567,0
568,1
569,1
570,0
571,1
572,0
573,0
574,0
575,1
576,1
577,1
578,1
579,1
580,0
581,0
582,1
583,0
584,1
585,1
586,1
587,0
588,1
589,0
590,0
591,0
592,0
593,0
594,1
595,1
596,1
597,0
598,0
599,1
600,1
601,0
602,0
603,0
604,0
605,1
606,1
607,1
608,0
609,1
610,1
611,0
612,0
613,0
614,1
615,1
616,1
617,0
618,0
619,1
620,1
621,1
622,1
623,1
624,0
625,0
626,1
627,0
628,0
629,1
630,1
631,0
632,0
633,1
634,1
635,0
636,0
637,1
638,0
639,1
640,0
641,1
642,0
643,0
644,1
645,0
646,0
647,1
648,1
649,0
650,0
651,0
652,1
653,1
654,1
655,1
656,1
657,0
658,1
659,1
660,0
661,0
662,1
663,0
664,0
665,1
666,1
667,0
668,0
669,1
670,0
671,0
672,1
673,1
674,0
675,1
676,0
677,1
678,1
679,0
680,0
681,0
682,1
683,0
684,0
685,0
686,0
687,0
688,1
689,0
690,1
691,0
692,1
693,1
694,1
695,1
696,1
697,1
698,0
699,1
700,1
701,0
702,1
703,1
704,0
705,0
706,0
707,1
708,0
709,0
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,0
718,0
719,1
720,1
721,0
722,1
723,0
724,1
725,1
726,1
727,1
728,1
729,0
730,1
731,0
732,1
733,1
734,0
735,1
736,0
737,1
738,1
739,0
740,0
741,0
742,1
743,1
744,0
745,1
746,1
747,1
748,0
749,1
750,0
751,0
752,0
753,1
754,0
755,0
756,0
757,0
758,0
759,0
760,1
761,0
762,1
763,1
764,1
765,0
766,0
767,0
768,1
769,0
770,0
771,0
772,1
773,1
774,1
775,0
776,1
777,0
778,1
779,0
780,1
781,1
782,0
783,0
784,0
785,1
786,1
787,1
788,0
789,1
790,0
791,1
792,1
793,1
794,0
795,0
796,1
797,0
798,1
799,0
800,0
801,0
802,0
803,0
804,1
805,1
806,0
807,0
808,0
809,1
810,0
811,0
812,1
813,0
814,0
815,0
816,0
817,1
818,0
819,0
820,1
821,0
822,0
823,0
824,0
825,0
826,0
827,1
828,0
829,1
830,0
831,1
832,1
833,1
834,0
835,0
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,1
844,1
845,1
846,0
847,0
848,1
849,0
850,1
851,0
852,0
853,0
854,0
855,1
856,1
857,1
858,0
859,1
860,1
861,0
862,0
863,1
864,0
865,1
866,0
867,0
868,0
869,1
870,1
871,1
872,1
873,0
874,1
875,1
876,0
877,1
878,1
879,1
880,1
881,1
882,1
883,0
884,1
885,0
886,1
887,0
888,1
889,0
890,0
891,0
892,1
893,0
894,0
895,1
896,1
897,1
898,0
899,1
900,0
901,1
902,1
903,1
904,0
905,1
906,0
907,1
908,0
909,1
910,1
911,0
912,0
913,0
914,1
915,1
916,0
917,1
918,1
919,1
920,1
921,1
922,1
923,1
924,1
925,0
926,1
927,1
928,0
929,0
930,0
931,0
932,0
933,0
934,1
935,0
936,0
937,1
938,0
939,1
940,0
941,1
942,1
943,0
944,1
945,1
946,0
947,1
948,0
949,0
950,1
951,0
952,0
953,0
954,1
955,1
956,1
957,0
958,1
959,1
960,1
961,1
962,1
963,1
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,1
972,1
973,1
974,0
975,0
976,1
977,0
978,0
979,1
980,1
981,1
982,0
983,1
984,1
985,1
986,0
987,1
988,1
989,0
990,0
991,0
992,1
993,0
994,0
995,1
996,1
997,1
998,1
999,0
1000,0
1001,0
1002,0
1003,1
1004,1
1005,1
1006,1
1007,0
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,1
1020,0
1021,0
1022,1
1023,0
1024,0
1025,1
1026,1
1027,1
1028,1
1029,0
1030,1
1031,0
1032,0
1033,0
1034,1
1035,0
1036,1
1037,0
1038,0
1039,1
1040,1
1041,1
1042,0
1043,0
1044,0
1045,1
1046,0
1047,0
1048,0
1049,1
1050,0
1051,1
1052,0
1053,1
1054,1
1055,1
1056,0
1057,1
1058,1
1059,1
1060,1
1061,1
1062,0
1063,0
1064,1
1065,1
1066,1
1067,0
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,0
1075,1
1076,0
1077,0
1078,0
1079,1
1080,0
1081,1
1082,1
1083,1
1084,0
1085,1
1086,1
1087,1
1088,1
1089,0
1090,0
1091,0
1092,0
1093,1
1094,1
1095,1
1096,1
1097,0
1098,0
1099,0
1100,0
1101,0
1102,1
1103,1
1104,0
1105,1
1106,0
1107,0
1108,1
1109,0
1110,0
1111,1
1112,1
1113,1
1114,1
1115,1
1116,1
1117,0
1118,1
1119,1
1120,1
1121,0
1122,1
1123,1
1124,0
1125,1
1126,0
1127,1
1128,0
1129,1
1130,1
1131,0
1132,0
1133,1
1134,1
1135,1
1136,0
1137,0
1138,0
1139,0
1140,1
1141,0
1142,1
1143,0
1144,0
1145,0
1146,0
1147,1
1148,1
1149,1
1150,0
1151,0
1152,0
1153,1
1154,1
1155,1
1156,0
1157,0
1158,1
1159,0
1160,0
1161,1
1162,0
1163,0
1164,0
1165,0
1166,0
1167,1
1168,1
1169,1
1170,0
1171,0
1172,0
1173,0
1174,0
1175,1
1176,1
1177,0
1178,0
1179,0
1180,0
1181,1
1182,1
1183,1
1184,0
1185,0
1186,0
1187,0
1188,1
1189,0
1190,1
1191,1
1192,1
1193,1
1194,1
1195,0
1196,1
1197,1
1198,0
1199,1
1200,1
1201,0
1202,0
1203,0
1204,1
1205,0
1206,0
1207,0
1208,0
1209,1
1210,0
1211,1
1212,0
1213,1
1214,1
1215,0
1216,1
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,1
1227,1
1228,1
1229,1
1230,1
1231,0
1232,1
1233,0
1234,1
1235,0
1236,1
1237,1
1238,1
1239,0
1240,1
1241,0
1242,0
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,1
1250,1
1251,0
1252,1
1253,0
1254,0
1255,0
1256,1
1257,0
1258,1
1259,1
1260,0
1261,1
1262,0
1263,0
1264,1
1265,0
1266,1
1267,0
1268,1
1269,1
1270,0
1271,1
1272,0
1273,1
1274,0
1275,1
1276,0
1277,1
1278,0
1279,1
1280,1
1281,1
1282,1
1283,0
1284,1
1285,0
1286,1
1287,1
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,1
1295,0
1296,1
1297,0
1298,1
1299,1
1300,1
1301,0
1302,1
1303,0
1304,1
1305,1
1306,1
1307,0
1308,1
1309,1
1310,1
1311,0
1312,1
1313,0
1314,1
1315,0
1316,1
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,1
1324,0
1325,0
1326,0
1327,0
1328,1
1329,0
1330,1
1331,0
1332,0
1333,1
1334,0
1335,0
1336,1
1337,1
1338,0
1339,1
1340,1
1341,0
1342,1
1343,1
1344,0
1345,1
1346,0
1347,0
1348,1
1349,0
1350,0
1351,1
1352,1
1353,0
1354,0
1355,0
1356,0
1357,1
1358,1
1359,1
1360,0
1361,0
1362,1
1363,1
1364,1
1365,0
1366,0
1367,1
1368,0
1369,1
1370,1
1371,0
1372,1
1373,0
1374,0
1375,0
1376,0
1377,0
1378,1
1379,0
1380,1
1381,1
1382,0
1383,0
1384,1
1385,0
1386,0
1387,0
1388,0
1389,0
1390,1
1391,1
1392,0
1393,0
1394,1
1395,0
1396,1
1397,0
1398,0
1399,1
1400,0
1401,1
1402,0
1403,0
1404,1
1405,0
1406,0
1407,0
1408,0
1409,0
1410,1
1411,0
1412,1
1413,0
1414,1
1415,1
1416,1
1417,1
1418,0
1419,0
1420,0
1421,0
1422,1
1423,0
1424,0
1425,1
1426,1
1427,1
1428,1
1429,0
1430,1
1431,0
1432,1
1433,0
1434,1
1435,1
1436,1
1437,0
1438,0
1439,0
1440,0
1441,1
1442,1
1443,0
1444,0
1445,0
1446,1
1447,0
1448,0
1449,0
1450,1
1451,0
1452,1
1453,1
1454,1
1455,1
1456,1
1457,0
1458,0
1459,1
1460,0
1461,1
1462,0
1463,1
1464,1
1465,1
1466,0
1467,0
1468,0
1469,1
1470,1
1471,1
1472,1
1473,0
1474,0
1475,0
1476,0
1477,0
1478,1
1479,1
1480,1
1481,0
1482,0
1483,1
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,1
1493,0
1494,0
1495,0
1496,0
1497,1
1498,0
1499,0
1500,1
1501,0
1502,1
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,1
1511,1
1512,1
1513,0
1514,0
1515,1
1516,0
1517,0
1518,1
1519,0
1520,0
1521,1
1522,1
1523,0
1524,0
1525,1
1526,1
1527,0
1528,1
1529,1
1530,0
1531,0
1532,1
1533,0
1534,1
1535,0
1536,1
1537,1
1538,0
1539,0
1540,1
1541,0
1542,1
1543,0
1544,0
1545,1
1546,0
1547,0
1548,0
1549,1
1550,1
1551,0
1552,1
1553,0
1554,1
1555,1
1556,1
1557,0
1558,0
1559,0
1560,0
1561,1
1562,1
1563,0
1564,1
1565,0
1566,1
1567,1
1568,0
1569,0
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,1
1581,1
1582,1
1583,0
1584,1
1585,1
1586,0
1587,0
1588,0
1589,1
1590,0
1591,1
1592,1
1593,1
1594,0
1595,1
1596,1
1597,1
1598,1
1599,0
1600,1
1601,0
1602,1
1603,0
1604,0
1605,1
1606,0
1607,0
1608,0
1609,1
1610,1
1611,1
1612,1
1613,0
1614,0
1615,1
1616,0
1617,1
1618,0
1619,0
1620,1
1621,0
1622,0
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,1
1635,0
1636,0
1637,1
1638,1
1639,0
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,0
1648,1
1649,0
1650,1
1651,1
1652,0
1653,0
1654,1
1655,0
1656,1
1657,1
1658,0
1659,1
1660,0
1661,0
1662,1
1663,1
1664,0
1665,0
1666,1
1667,0
1668,0
1669,0
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,0
1684,1
1685,0
1686,0
1687,0
1688,0
1689,0
1690,1
1691,0
1692,0
1693,1
1694,0
1695,0
1696,1
1697,0
1698,0
1699,1
1700,0
1701,0
1702,1
1703,0
1704,0
1705,1
1706,1
1707,0
1708,0
1709,0
1710,1
1711,1
1712,1
1713,0
1714,0
1715,0
1716,0
1717,1
1718,1
1719,1
1720,0
1721,1
1722,0
1723,1
1724,1
1725,1
1726,0
1727,0
1728,1
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,1
1736,0
1737,1
1738,0
1739,0
1740,1
1741,1
1742,1
1743,1
1744,0
1745,0
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,1
1753,0
1754,1
1755,0
1756,0
1757,1
1758,0
1759,1
1760,1
1761,1
1762,0
1763,1
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,0
1771,1
1772,0
1773,0
1774,0
1775,0
1776,1
1777,0
1778,1
1779,1
1780,0
1781,0
1782,0
1783,0
1784,0
1785,1
1786,0
1787,0
1788,0
1789,1
1790,0
1791,0
1792,0
1793,0
1794,0
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,1
1802,1
1803,1
1804,1
1805,1
1806,0
1807,0
1808,1
1809,0
1810,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,0
1818,1
1819,0
1820,1
1821,0
1822,0
1823,1
1824,1
1825,1
1826,1
1827,0
1828,1
1829,0
1830,0
1831,1
1832,1
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,1
1840,1
1841,1
1842,1
1843,0
1844,0
1845,1
1846,0
1847,1
1848,0
1849,0
1850,1
1851,0
1852,1
1853,0
1854,0
1855,1
1856,0
1857,1
1858,0
1859,0
1860,0
1861,1
1862,0
1863,0
1864,1
1865,0
1866,1
1867,1
1868,0
1869,1
1870,0
1871,1
1872,0
1873,1
1874,1
1875,1
1876,1
1877,1
1878,0
1879,1
1880,1
1881,0
1882,1
1883,1
1884,1
1885,0
1886,0
1887,1
1888,1
1889,1
1890,0
1891,0
1892,1
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,1
1900,0
1901,1
1902,1
1903,1
1904,1
1905,1
1906,0
1907,1
1908,1
1909,0
1910,1
1911,0
1912,0
1913,0
1914,1
1915,0
1916,0
1917,0
1918,0
1919,1
1920,0
1921,1
1922,0
1923,1
1924,1
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,1
1935,0
1936,1
1937,0
1938,1
1939,0
1940,0
1941,1
1942,1
1943,0
1944,1
1945,0
1946,1
1947,1
1948,1
1949,0
1950,0
1951,1
1952,0
1953,0
1954,1
1955,1
1956,1
1957,0
1958,0
1959,0
1960,1
1961,0
1962,0
1963,0
1964,0
1965,1
1966,1
1967,0
1968,0
1969,1
1970,0
1971,1
1972,1
1973,1
1974,0
1975,0
1976,1
1977,1
1978,1
1979,0
1980,0
1981,1
1982,1
1983,1
1984,1
1985,0
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,0
1994,1
1995,1
1996,0
1997,1
1998,0
1999,0
2000,0
